Année;Mois;Jour;Heure;Minute;Jour Semaine;langue;Nombre de mots du message;Reponse ?;Mot_frequent_1;Freq_dist_1;Mot_frequent_2;Freq_dist_2;Mot_frequent_3;Freq_dist_3;Mot_frequent_4;Freq_dist_4;Mot_frequent_5;Freq_dist_5;Mots_rares_1;Mots_rares_2;Mots_rares_3;Mots_rares_4;Mots_rares_5;Catégorie;Sentiment_neg;Sentiment_pos;Sentiment_neu;Sentiment_global;datetime
2009;2;11;22;27;Wednesday;British English;497;False;the;34;to;26;a;16;of;15;it;10;developed;new;open;source;called;technique;0,067;0,196;0,737;0,9973;2009-02-11 22:27:00
2009;2;15;16;42;Sunday;British English;82;False;the;6;only;3;that;3;a;3;of;3;could;talking;about;old;chaumian;communauté;0,143;0,08;0,778;-0,7783;2009-02-15 16:42:00
2009;2;18;20;50;Wednesday;British English;260;False;the;22;to;13;a;9;of;9;value;7;global;distributed;with;additions;database;économie;0,049;0,171;0,779;0,9844;2009-02-18 20:50:00
2009;11;22;18;4;Sunday;British English;27;False;to;2;the;2;forum;2;here;2;welcome;1;welcome;the;new;bitcoin;old;technique;0,0;0,164;0,836;0,5707;2009-11-22 18:04:00
2009;11;22;18;31;Sunday;British English;260;True;the;29;to;11;when;10;you;8;bitcoin;6;perspective;maturation;process;be;broken;technique;0,051;0,061;0,888;0,168;2009-11-22 18:31:00
2009;11;22;18;32;Sunday;British English;25;True;make;2;this;2;anonymous;2;to;2;request;1;of;there;any;plans;service;technique;0,0;0,0;1,0;0,0;2009-11-22 18:32:00
2009;11;22;18;34;Sunday;British English;239;True;the;17;to;16;it;10;you;8;block;8;important;connectivity;while;trying;coin;technique;0,099;0,058;0,843;-0,8566;2009-11-22 18:34:00
2009;11;22;18;35;Sunday;British English;39;True;a;2;proxy;2;in;2;there;1;will;1;there;will;be;setting;version;autres;0,06;0,097;0,844;0,128;2009-11-22 18:35:00
2009;11;25;18;15;Wednesday;British English;83;True;to;5;which;4;bitcoins;3;the;3;bitcoin;3;anonymous;on;from;or;coins;technique;0,035;0,0;0,965;-0,4329;2009-11-25 18:15:00
2009;11;25;18;17;Wednesday;British English;469;True;to;27;the;24;you;17;bitcoin;16;address;15;coins;being;do;blocks;have;technique;0,011;0,033;0,956;0,8559;2009-11-25 18:17:00
2009;11;27;17;17;Friday;British English;27;True;scott;1;compileposted;1;thu;1;of;1;oct;1;of;we;get;instructions;or;technique;0,0;0,141;0,859;0,6249;2009-11-27 17:17:00
2009;11;27;17;27;Friday;British English;41;True;the;4;linux;2;version;2;is;2;on;2;its;port;was;merged;into;politique;0,0;0,078;0,922;0,5267;2009-11-27 17:27:00
2009;11;27;22;48;Friday;British English;93;False;the;6;to;5;for;4;in;4;on;3;hard;improvements;next;martti;added;communauté;0,014;0,175;0,812;0,9401;2009-11-27 22:48:00
2009;12;9;18;45;Wednesday;British English;434;True;the;25;to;16;a;13;be;10;with;8;helpful;madhatter;december;when;bitcoin;technique;0,013;0,083;0,905;0,9823;2009-12-09 18:45:00
2009;12;10;19;31;Thursday;British English;345;True;to;12;the;11;i;10;on;8;be;8;quote;december;pmfront;ends;ran;technique;0,068;0,088;0,843;0,7269;2009-12-10 19:31:00
2009;12;10;20;49;Thursday;British English;315;True;the;21;it;14;to;9;you;8;is;8;level;anonymity;through;possible;weeks;technique;0,055;0,055;0,89;0,2492;2009-12-10 20:49:00
2009;12;11;17;58;Friday;British English;71;True;the;6;to;5;address;5;that;4;bitcoin;3;you;are;whoever;answers;plan;technique;0,0;0,053;0,947;0,4019;2009-12-11 17:58:00
2009;12;11;19;27;Friday;British English;368;True;the;21;to;15;a;15;it;8;have;8;has;which;also;built;been;technique;0,046;0,081;0,873;0,8741;2009-12-11 19:27:00
2009;12;12;17;52;Saturday;British English;92;True;the;6;to;4;machines;3;get;3;a;3;average;total;generated;across;network;technique;0,019;0,137;0,843;0,8911;2009-12-12 17:52:00
2009;12;12;18;17;Saturday;British English;300;True;the;11;a;10;i;9;it;9;is;8;quote;december;ami;almost;svn;technique;0,025;0,057;0,919;0,8188;2009-12-12 18:17:00
2009;12;13;16;51;Sunday;British English;124;True;to;7;it;7;be;4;a;4;is;4;switch;at;runtime;tell;run;économie;0,085;0,093;0,823;0,2723;2009-12-13 16:51:00
2009;12;14;17;15;Monday;British English;280;True;the;10;to;9;is;8;and;8;os;8;quote;december;pmcan;anyone;shed;communauté;0,033;0,055;0,912;0,5571;2009-12-14 17:15:00
2009;12;15;20;37;Tuesday;British English;111;True;the;9;i;4;on;3;is;3;something;3;quote;december;amit;also;throwing;technique;0,043;0,022;0,935;-0,3094;2009-12-15 20:37:00
2009;12;16;22;45;Wednesday;British English;94;False;for;7;the;4;version;3;new;3;and;3;bitcoin;is;featuresmartti;minimize;system;technique;0,027;0,139;0,833;0,8955;2009-12-16 22:45:00
2009;12;17;18;38;Thursday;British English;45;True;is;3;i;3;the;3;that;2;it;2;running;fine;committed;changes;to;autres;0,06;0,137;0,803;0,4228;2009-12-17 18:38:00
2009;12;18;17;37;Friday;British English;147;True;the;8;it;7;to;6;on;6;you;3;what;currently;set;then;run;technique;0,014;0,031;0,956;0,1124;2009-12-18 17:37:00
2010;1;5;20;0;Tuesday;British English;241;True;the;20;to;9;transaction;9;it;8;that;6;transfer;immediate;ip;bitcoin;address;technique;0,112;0,021;0,866;-0,9694;2010-01-05 20:00:00
2010;1;14;20;17;Thursday;British English;83;True;a;6;it;4;i;3;in;2;and;2;tried;compiling;make;any;since;autres;0,045;0,032;0,923;-0,2617;2010-01-14 20:17:00
2010;1;20;20;7;Wednesday;British English;71;True;you;5;the;4;connections;4;if;3;that;3;coins;generate;at;same;speed;technique;0,0;0,131;0,869;0,7549;2010-01-20 20:07:00
2010;1;20;22;5;Wednesday;British English;84;True;to;6;for;3;a;3;the;3;tor;3;been;thinking;about;that;i;communauté;0,0;0,12;0,88;0,802;2010-01-20 22:05:00
2010;1;27;21;52;Wednesday;British English;209;True;to;10;it;9;you;8;the;8;a;6;what;happens;files;second;they;technique;0,046;0,068;0,886;0,5914;2010-01-27 21:52:00
2010;1;28;1;1;Thursday;British English;115;True;the;10;it;5;to;5;and;3;be;3;technical;sending;by;bitcoin;address;technique;0,077;0,015;0,907;-0,8151;2010-01-28 01:01:00
2010;1;28;1;8;Thursday;British English;31;True;it;2;the;2;you;2;where;1;says;1;where;says;in;status;column;technique;0,061;0,0;0,939;-0,2263;2010-01-28 01:08:00
2010;1;28;23;8;Thursday;British English;142;True;the;11;spent;6;wallet;5;to;5;resync;4;idea;go;through;check;against;technique;0,049;0,029;0,922;-0,4548;2010-01-28 23:08:00
2010;1;28;23;26;Thursday;British English;79;True;the;7;to;6;it;4;that;3;a;3;right;way;do;as;rix;technique;0,0;0,078;0,922;0,6249;2010-01-28 23:26:00
2010;1;29;0;22;Friday;British English;214;True;the;22;to;12;a;8;it;7;for;5;recommended;ways;payment;static;creates;technique;0,018;0,041;0,941;0,5994;2010-01-29 00:22:00
2010;1;29;0;42;Friday;British English;171;True;wxwidgets;9;i;6;the;6;of;5;is;5;committed;fix;some;fixes;support;communauté;0,101;0,044;0,855;-0,9038;2010-01-29 00:42:00
2010;2;3;23;29;Wednesday;British English;91;True;it;6;i;3;the;3;spent;3;and;3;uploaded;this;fix;watches;for;technique;0,036;0,068;0,896;0,4404;2010-02-03 23:29:00
2010;2;3;23;36;Wednesday;British English;7;True;thanks;1;for;1;that;1;which;1;version;1;thanks;for;which;version;of;autres;0,0;0,326;0,674;0,4404;2010-02-03 23:36:00
2010;2;4;0;7;Thursday;British English;176;True;to;10;that;7;a;6;the;6;computer;5;forwarding;forwards;one;tells;router;technique;0,053;0,07;0,877;0,4804;2010-02-04 00:07:00
2010;2;4;0;30;Thursday;British English;246;True;it;19;to;8;and;6;irc;4;the;4;one;attempt;then;give;since;technique;0,025;0,04;0,935;0,5998;2010-02-04 00:30:00
2010;2;5;19;19;Friday;British English;265;False;the;13;difficulty;9;it;6;to;6;of;4;had;our;first;automatic;minimum;technique;0,129;0,028;0,843;-0,9781;2010-02-05 19:19:00
2010;2;5;19;44;Friday;British English;90;True;the;8;a;6;and;3;to;3;you;3;quote;sabunir;on;february;pmperhaps;technique;0,08;0,036;0,884;-0,4685;2010-02-05 19:44:00
2010;2;6;21;6;Saturday;British English;126;True;you;14;to;6;the;6;a;4;send;3;bitcoin;same;way;relay;no;technique;0,038;0,023;0,939;0,0459;2010-02-06 21:06:00
2010;2;6;23;25;Saturday;British English;110;True;the;7;it;6;decimal;5;for;3;if;3;eventually;at;most;only;million;économie;0,0;0,016;0,984;0,1786;2010-02-06 23:25:00
2010;2;8;1;22;Monday;British English;105;True;the;9;in;4;to;3;is;3;a;3;been;meaning;redo;largest;still;technique;0,094;0,092;0,814;0,4317;2010-02-08 01:22:00
2010;2;8;1;27;Monday;British English;85;False;to;5;you;3;the;3;is;3;for;2;thank;offer;help;probably;best;communauté;0,0;0,172;0,828;0,9377;2010-02-08 01:27:00
2010;2;8;16;10;Monday;British English;141;False;the;13;to;5;a;4;and;4;file;4;easier;single;binary;multiple;too;communauté;0,032;0,088;0,881;0,7311;2010-02-08 16:10:00
2010;2;8;16;37;Monday;British English;107;True;to;11;you;7;connect;6;the;6;server;4;there;are;command;line;tell;technique;0,018;0,023;0,959;0,1531;2010-02-08 16:37:00
2010;2;12;2;33;Friday;British English;125;True;the;9;you;5;on;4;version;4;a;3;are;just;trying;program;do;technique;0,009;0,018;0,973;0,2707;2010-02-12 02:33:00
2010;2;12;3;8;Friday;British English;74;True;the;7;transaction;3;that;3;it;3;fee;2;a;small;for;very;large;technique;0,038;0,03;0,932;-0,1531;2010-02-12 03:08:00
2010;2;12;15;57;Friday;British English;91;True;to;5;the;4;a;3;on;2;you;2;quote;soultcer;february;pmif;provide;technique;0,062;0,04;0,898;-0,4515;2010-02-12 15:57:00
2010;2;12;17;28;Friday;British English;59;True;the;5;of;3;network;3;by;2;tor;2;sending;ip;through;trades;one;technique;0,043;0,045;0,912;0,0258;2010-02-12 17:28:00
2010;2;13;1;38;Saturday;British English;121;True;the;9;on;8;wxwidgets;4;to;3;with;3;get;compile;been;compiling;latest;autres;0,0;0,026;0,974;0,2732;2010-02-13 01:38:00
2010;2;14;6;28;Sunday;British English;185;True;the;14;to;6;a;6;fee;5;of;5;quote;theymos;amdoes;client;send;technique;0,016;0,088;0,896;0,9101;2010-02-14 06:28:00
2010;2;14;15;52;Sunday;British English;61;True;the;3;a;2;there;2;be;2;reward;2;otherwise;we;have;finite;limit;technique;0,033;0,145;0,822;0,8176;2010-02-14 15:52:00
2010;2;15;6;28;Monday;British English;50;True;in;2;times;2;days;2;another;1;big;1;big;jump;difficulty;yesterday;from;autres;0,082;0,044;0,875;-0,25;2010-02-15 06:28:00
2010;2;16;1;34;Tuesday;British English;155;True;the;11;to;8;you;5;of;5;that;4;right;now;there;number;setting;technique;0,016;0,031;0,952;0,5111;2010-02-16 01:34:00
2010;2;16;17;36;Tuesday;British English;167;True;the;7;as;6;of;5;to;5;it;4;quote;suggester;on;february;i;technique;0,09;0,019;0,89;-0,9202;2010-02-16 17:36:00
2010;2;17;17;58;Wednesday;British English;137;True;it;5;to;5;the;4;from;3;on;3;quote;perhaps;has;do;with;technique;0,103;0,051;0,846;-0,7526;2010-02-17 17:58:00
2010;2;17;19;19;Wednesday;British English;173;True;the;17;to;5;in;5;and;5;it;5;i;updated;svn;with;changes;technique;0,02;0,102;0,878;0,9226;2010-02-17 19:19:00
2010;2;21;3;43;Sunday;British English;154;True;of;8;the;7;nodes;6;to;6;you;6;stop;trying;initiate;once;they;technique;0,045;0,047;0,908;-0,1793;2010-02-21 03:43:00
2010;2;21;4;19;Sunday;British English;87;False;to;6;be;5;a;4;it;3;you;3;would;nice;list;of;new;technique;0,0;0,098;0,902;0,7644;2010-02-21 04:19:00
2010;2;21;5;44;Sunday;British English;172;True;the;20;of;7;cost;7;price;6;is;6;excellent;rational;for;something;already;économie;0,013;0,142;0,845;0,9674;2010-02-21 05:44:00
2010;2;21;21;48;Sunday;British English;124;False;to;8;the;8;address;4;of;3;it;3;uploaded;changes;svn;as;version;technique;0,023;0,07;0,907;0,7125;2010-02-21 21:48:00
2010;2;23;0;49;Tuesday;British English;105;True;the;10;next;5;to;4;one;4;days;3;just;a;random;streak;bad;autres;0,107;0,072;0,821;-0,4397;2010-02-23 00:49:00
2010;2;23;1;16;Tuesday;British English;107;True;it;5;on;4;now;3;and;3;working;3;there;tabs;address;your;addresses;autres;0,016;0,072;0,912;0,7269;2010-02-23 01:16:00
2010;2;23;16;26;Tuesday;British English;162;True;a;9;the;7;to;7;you;5;that;5;separate;keypair;for;single;private;technique;0,059;0,0;0,941;-0,8126;2010-02-23 16:26:00
2010;2;23;16;53;Tuesday;British English;34;True;on;2;quote;1;from;1;xunie;1;february;1;quote;xunie;february;startand;it;autres;0,0;0,083;0,917;0,4574;2010-02-23 16:53:00
2010;2;23;22;15;Tuesday;British English;197;False;the;11;a;7;command;7;and;5;it;5;version;svn;now;controlled;linux;technique;0,0;0,065;0,935;0,9186;2010-02-23 22:15:00
2010;2;23;22;24;Tuesday;British English;66;True;it;4;to;4;the;3;generated;2;address;2;quote;newlibertystandard;on;february;pmare;technique;0,0;0,044;0,956;0,4404;2010-02-23 22:24:00
2010;2;24;5;57;Wednesday;British English;28;True;a;3;and;2;that;1;would;1;be;1;that;would;be;nice;at;technique;0,0;0,104;0,896;0,4215;2010-02-24 05:57:00
2010;2;24;6;17;Wednesday;British English;111;True;to;7;it;4;have;3;with;3;gtk;3;quote;theymos;amquote;satoshi;pmon;technique;0,074;0,01;0,917;-0,8095;2010-02-24 06:17:00
2010;2;24;21;24;Wednesday;British English;54;False;the;4;full;2;sizes;2;i;2;public;2;new;what;do;you;better;technique;0,0;0,06;0,94;0,504;2010-02-24 21:24:00
2010;2;24;21;53;Wednesday;British English;29;True;gpl;3;it;2;if;1;you;1;stuff;1;if;you;i;have;to;technique;0,048;0,196;0,755;0,7096;2010-02-24 21:53:00
2010;2;24;22;8;Wednesday;British English;62;True;memory;3;a;3;the;3;and;2;usage;2;when;how;fast;did;right;autres;0,08;0,036;0,884;-0,4137;2010-02-24 22:08:00
2010;2;24;22;42;Wednesday;British English;13;True;the;2;automatic;1;adjustment;1;happened;1;earlier;1;automatic;adjustment;happened;earlier;updated;autres;0,0;0,0;1,0;0,0;2010-02-24 22:42:00
2010;2;25;1;56;Thursday;British English;57;True;on;2;the;2;larger;2;size;2;i;2;quote;sabunir;february;ami;like;autres;0,0;0,093;0,907;0,5187;2010-02-25 01:56:00
2010;2;25;22;54;Thursday;British English;194;True;and;8;the;7;we;6;in;5;to;4;made;build;target;links;wxbase;technique;0,055;0,062;0,883;0,0942;2010-02-25 22:54:00
2010;2;25;23;6;Thursday;British English;55;True;the;4;is;2;time;2;it;2;difficulty;2;formula;based;on;takes;to;autres;0,15;0,091;0,759;-0,3612;2010-02-25 23:06:00
2010;2;26;16;29;Friday;British English;58;True;db;3;is;2;on;2;i;2;get;2;move;it;inside;the;linked;autres;0,048;0,0;0,952;-0,4215;2010-02-26 16:29:00
2010;2;26;23;17;Friday;British English;142;True;the;16;it;6;slightly;4;that;4;a;4;good;made;lighter;background;very;autres;0,055;0,04;0,906;0,1456;2010-02-26 23:17:00
2010;2;26;23;48;Friday;British English;60;True;you;3;using;2;wxwidgets;2;the;2;to;2;are;i;recommend;anything;other;technique;0,034;0,091;0,875;0,3591;2010-02-26 23:48:00
2010;2;27;4;28;Saturday;British English;101;True;the;5;and;3;to;3;i;3;original;3;quote;cdecker;february;amhow;about;autres;0,053;0,125;0,822;0,7964;2010-02-27 04:28:00
2010;2;27;21;22;Saturday;British English;209;True;the;11;we;8;on;6;and;5;of;4;quote;cdecker;february;pmlooking;appears;autres;0,053;0,013;0,934;-0,7466;2010-02-27 21:22:00
2010;3;2;2;33;Tuesday;British English;23;True;the;4;full;2;size;2;to;2;we;1;we;have;standard;icon;and;autres;0,0;0,116;0,884;0,4404;2010-03-02 02:33:00
2010;3;3;4;28;Wednesday;British English;101;True;the;9;exchange;4;to;4;payment;4;be;3;when;enough;maybe;there;can;technique;0,0;0,072;0,928;0,7579;2010-03-03 04:28:00
2010;3;5;1;46;Friday;British English;88;True;on;4;of;4;is;3;bit;3;it;3;quote;february;pmthis;when;i;technique;0,035;0,02;0,944;-0,3182;2010-03-05 01:46:00
2010;3;15;18;44;Monday;British English;138;True;the;9;to;6;priorities;4;for;4;threads;4;sets;different;each;generate;other;économie;0,016;0,108;0,876;0,913;2010-03-15 18:44:00
2010;3;15;19;16;Monday;British English;206;False;to;12;it;8;for;8;and;7;the;6;when;embed;forum;because;number;autres;0,09;0,189;0,721;0,979;2010-03-15 19:16:00
2010;3;16;19;48;Tuesday;British English;245;True;the;10;we;9;irc;7;a;7;to;6;thanks;soultcer;talking;with;freenode;technique;0,009;0,158;0,833;0,9881;2010-03-16 19:48:00
2010;3;16;20;17;Tuesday;British English;106;True;to;5;the;4;a;3;could;3;there;2;great;thriving;business;in;those;technique;0,0;0,112;0,888;0,9063;2010-03-16 20:17:00
2010;3;23;15;22;Tuesday;British English;46;True;it;3;there;2;of;2;is;2;be;2;anything;when;i;price;registrations;économie;0,046;0,06;0,894;0,1779;2010-03-23 15:22:00
2010;3;23;17;35;Tuesday;British English;133;True;to;11;would;5;the;5;and;4;buy;4;pecunix;have;many;established;exchanges;technique;0,023;0,212;0,765;0,9801;2010-03-23 17:35:00
2010;3;24;18;1;Wednesday;British English;40;True;you;4;the;3;best;2;one;2;title;1;title;helps;that;we;have;autres;0,0;0,237;0,763;0,8705;2010-03-24 18:01:00
2010;3;24;18;2;Wednesday;British English;312;True;the;17;a;12;to;12;it;11;hosting;7;mihalism;multi;host;popular;open;technique;0,039;0,177;0,785;0,9947;2010-03-24 18:02:00
2010;5;16;21;1;Sunday;British English;49;True;it;4;you;2;generate;2;a;2;new;2;when;bitcoin;only;takes;disk;technique;0,0;0,199;0,801;0,8662;2010-05-16 21:01:00
2010;5;16;21;37;Sunday;British English;53;True;the;6;a;3;to;3;on;2;ip;2;quote;xunie;may;pmi;suggest;communauté;0,079;0,177;0,744;0,7016;2010-05-16 21:37:00
2010;5;16;22;37;Sunday;British English;235;True;the;14;it;10;to;7;on;5;http;5;quote;karmicads;freenet;uri;you;technique;0,005;0,067;0,929;0,9153;2010-05-16 22:37:00
2010;5;16;22;53;Sunday;British English;71;True;it;4;i;4;fail;3;pkey;3;time;2;does;happen;every;time;you;autres;0,05;0,107;0,843;0,4723;2010-05-16 22:53:00
2010;5;16;23;34;Sunday;British English;182;True;to;12;the;10;you;5;a;5;address;5;generate;must;show;ownership;anything;technique;0,012;0,096;0,892;0,9109;2010-05-16 23:34:00
2010;5;16;23;56;Sunday;British English;98;True;to;7;the;5;incoming;4;port;4;you;4;at;always;assumes;is;so;technique;0,0;0,083;0,917;0,8126;2010-05-16 23:56:00
2010;5;18;2;58;Tuesday;British English;136;True;the;7;const;6;to;6;build;5;and;4;little;but;case;anyone;else;technique;0,135;0,023;0,842;-0,9481;2010-05-18 02:58:00
2010;5;18;20;6;Tuesday;British English;321;True;the;20;and;13;to;12;is;10;a;9;so;much;verifying;signatures;blocks;technique;0,032;0,098;0,87;0,9767;2010-05-18 20:06:00
2010;5;20;21;43;Thursday;British English;89;True;it;4;a;3;that;3;to;3;on;2;quote;datawraith;may;pmcan;just;technique;0,012;0,012;0,975;0,0;2010-05-20 21:43:00
2010;5;26;18;27;Wednesday;British English;373;False;to;14;you;14;the;11;if;8;user;7;added;related;help;managing;per;communauté;0,008;0,085;0,906;0,9827;2010-05-26 18:27:00
2010;5;26;18;51;Wednesday;British English;149;True;the;9;to;6;address;6;a;5;on;4;quote;xunie;may;force;use;communauté;0,019;0,057;0,924;0,6966;2010-05-26 18:51:00
2010;5;26;20;9;Wednesday;British English;186;True;the;8;of;7;getallreceived;5;for;5;you;5;quote;molybdenum;may;pman;optional;technique;0,026;0,047;0,927;0,4118;2010-05-26 20:09:00
2010;5;26;20;34;Wednesday;British English;95;True;the;7;you;7;it;3;download;3;that;3;does;in;fact;then;counter;technique;0,118;0,045;0,837;-0,7582;2010-05-26 20:34:00
2010;5;26;21;16;Wednesday;British English;50;True;to;4;the;3;translate;2;it;2;have;2;does;anyone;want;bitcoin;client;technique;0,063;0,133;0,804;0,4588;2010-05-26 21:16:00
2010;5;26;21;34;Wednesday;British English;71;True;the;7;transaction;5;fee;5;a;3;it;3;in;svn;if;requires;over;technique;0,02;0,094;0,886;0,6369;2010-05-26 21:34:00
2010;5;27;14;18;Thursday;British English;18;True;to;2;hurray;1;we;1;have;1;our;1;we;have;our;first;i;autres;0,0;0,2;0,8;0,6114;2010-05-27 14:18:00
2010;6;2;18;18;Wednesday;British English;165;True;the;10;to;8;it;7;be;7;for;6;current;by;very;connects;so;technique;0,024;0,119;0,857;0,9488;2010-06-02 18:18:00
2010;6;2;18;45;Wednesday;British English;69;True;to;3;that;2;a;2;in;2;the;2;good;not;sure;where;exactly;communauté;0,102;0,09;0,808;-0,2218;2010-06-02 18:45:00
2010;6;2;22;18;Wednesday;British English;10;True;i;1;uploaded;1;the;1;complete;1;dutch;1;i;uploaded;the;complete;dutch;autres;0,0;0,285;0,715;0,4926;2010-06-02 22:18:00
2010;6;14;18;13;Monday;British English;181;True;the;14;of;7;to;7;it;6;nodes;6;bitcoin;its;own;distributed;address;technique;0,109;0,046;0,845;-0,924;2010-06-14 18:13:00
2010;6;14;19;53;Monday;British English;284;True;the;19;to;13;a;11;that;7;would;7;sirarthur;has;good;point;about;technique;0,043;0,062;0,895;0,0871;2010-06-14 19:53:00
2010;6;14;20;39;Monday;British English;126;True;the;9;to;6;hash;6;a;5;new;4;is;very;not;like;incremental;technique;0,131;0,132;0,737;0,049;2010-06-14 20:39:00
2010;6;14;22;21;Monday;British English;25;True;you;2;the;2;nothing;1;if;1;sending;1;if;sending;by;bitcoin;it;technique;0,084;0,0;0,916;-0,296;2010-06-14 22:21:00
2010;6;14;22;40;Monday;British English;12;True;sorry;1;i;1;did;1;test;1;compile;1;i;test;compile;on;linux;autres;0,115;0,0;0,885;-0,0772;2010-06-14 22:40:00
2010;6;15;23;41;Tuesday;British English;140;True;the;9;to;6;transactions;5;block;5;is;4;quote;theymos;june;pmadding;ratethe;technique;0,133;0,035;0,833;-0,8912;2010-06-15 23:41:00
2010;6;16;0;15;Wednesday;British English;98;True;the;4;is;4;address;4;a;3;bitcoin;3;long;already;doing;typing;for;technique;0,025;0,066;0,91;0,6224;2010-06-16 00:15:00
2010;6;16;16;53;Wednesday;British English;17;True;is;2;thanks;1;datawraith;1;the;1;german;1;thanks;the;german;translation;uploaded;autres;0,0;0,342;0,658;0,807;2010-06-16 16:53:00
2010;6;17;17;7;Thursday;British English;78;True;and;6;a;4;to;3;we;3;i;2;working;on;getting;version;released;autres;0,0;0,0;1,0;0,0;2010-06-17 17:07:00
2010;6;17;18;46;Thursday;British English;342;True;the;18;a;13;to;12;of;11;that;7;nature;such;once;core;set;technique;0,036;0,081;0,882;0,8588;2010-06-17 18:46:00
2010;6;18;16;17;Friday;British English;368;True;the;18;it;12;a;11;of;11;and;10;massive;development;maintenance;hassle;hard;technique;0,071;0,102;0,827;0,9246;2010-06-18 16:17:00
2010;6;18;17;28;Friday;British English;93;True;to;6;the;5;it;4;that;3;of;3;svn;version;uses;irc;if;technique;0,055;0,0;0,945;-0,6326;2010-06-18 17:28:00
2010;6;18;23;8;Friday;British English;96;True;to;8;it;6;the;4;a;3;should;3;excellent;choice;of;first;nice;communauté;0,014;0,172;0,815;0,936;2010-06-18 23:08:00
2010;6;21;17;20;Monday;British English;136;True;the;8;it;7;on;3;all;3;of;3;quote;newlibertystandard;may;pmbitcoin;looks;technique;0,016;0,021;0,963;0,1655;2010-06-21 17:20:00
2010;6;21;17;48;Monday;British English;132;True;to;7;more;5;a;5;coins;4;of;4;only;everyone;worth;slightly;think;communauté;0,125;0,011;0,865;-0,9268;2010-06-21 17:48:00
2010;6;21;18;9;Monday;British English;70;True;the;6;hashmeter;5;generated;4;i;2;it;2;i;integrated;idea;into;svn;communauté;0,0;0,0;1,0;0,0;2010-06-21 18:09:00
2010;6;22;3;45;Tuesday;British English;62;True;it;8;the;3;on;2;taskbar;2;button;2;ubuntu;remove;so;i;made;communauté;0,117;0,03;0,853;-0,5547;2010-06-22 03:45:00
2010;6;22;4;1;Tuesday;British English;26;False;on;2;to;2;is;2;i;1;finished;1;i;finished;everything;my;list;autres;0,0;0,201;0,799;0,7003;2010-06-22 04:01:00
2010;6;22;4;35;Tuesday;British English;88;True;as;4;a;4;does;3;cpu;3;hashing;2;noticed;that;performance;vary;between;autres;0,0;0,051;0,949;0,5267;2010-06-22 04:35:00
2010;6;22;16;39;Tuesday;British English;31;True;to;3;it;2;i;2;that;2;too;1;too;late;now;for;feature;autres;0,0;0,0;1,0;0,0;2010-06-22 16:39:00
2010;6;22;16;51;Tuesday;British English;50;True;to;3;the;3;it;3;user;2;every;2;certainly;too;trivial;clutter;attention;communauté;0,021;0,134;0,845;0,7096;2010-06-22 16:51:00
2010;6;22;17;2;Tuesday;British English;75;True;the;4;be;3;to;3;would;2;is;2;quote;lachesis;on;june;amit;autres;0,04;0,06;0,9;0,1436;2010-06-22 17:02:00
2010;6;22;17;37;Tuesday;British English;36;True;for;2;to;2;here;1;windows;1;testing;1;windows;see;only;download;this;technique;0,052;0,048;0,9;-0,0418;2010-06-22 17:37:00
2010;6;22;19;11;Tuesday;British English;72;True;that;4;it;3;the;3;directory;3;with;3;quote;davidonpda;on;june;fatal;technique;0,136;0,0;0,864;-0,8645;2010-06-22 19:11:00
2010;6;22;19;25;Tuesday;British English;20;True;appdata;3;davidonpda;1;were;1;you;1;also;1;were;you;also;running;build;technique;0,0;0,0;1,0;0,0;2010-06-22 19:25:00
2010;6;22;19;46;Tuesday;British English;226;True;the;17;files;7;you;6;if;6;it;5;figured;out;faster;than;i;technique;0,106;0,097;0,797;-0,6554;2010-06-22 19:46:00
2010;6;22;22;23;Tuesday;British English;39;True;that;2;increase;2;to;2;laszlo;1;figured;1;laszlo;figured;out;enabling;some;autres;0,0;0,162;0,838;0,6794;2010-06-22 22:23:00
2010;6;24;17;40;Thursday;British English;77;True;to;4;for;3;the;3;you;3;removed;2;linux;see;contains;both;added;autres;0,027;0,064;0,909;0,4588;2010-06-24 17:40:00
2010;6;25;2;17;Friday;British English;169;True;on;8;the;7;it;7;a;6;version;6;experience;knows;how;install;library;autres;0,038;0,087;0,875;0,8557;2010-06-25 02:17:00
2010;6;25;14;10;Friday;British English;79;True;the;4;a;3;from;3;to;3;linux;3;thanks;perfect;windows;probably;newer;autres;0,0;0,132;0,868;0,8625;2010-06-25 14:10:00
2010;6;25;21;15;Friday;British English;74;True;without;5;irc;5;it;5;can;3;a;2;we;need;more;details;about;technique;0,0;0,051;0,949;0,5927;2010-06-25 21:15:00
2010;6;25;22;40;Friday;British English;82;True;it;5;on;2;irc;2;can;2;use;2;quote;laszlo;june;pmi;run;communauté;0,0;0,172;0,828;0,9367;2010-06-25 22:40:00
2010;6;26;0;32;Saturday;British English;20;True;lets;1;try;1;using;1;laszlo;1;instead;1;lets;try;using;instead;of;autres;0,0;0,0;1,0;0,0;2010-06-26 00:32:00
2010;6;26;14;28;Saturday;British English;43;True;freenode;2;is;2;of;2;too;1;visible;1;too;right;in;the;middle;autres;0,0;0,147;0,853;0,6908;2010-06-26 14:28:00
2010;6;26;15;10;Saturday;British English;40;True;the;3;menu;3;of;2;with;2;you;2;first;panel;status;bar;is;autres;0,0;0,121;0,879;0,6249;2010-06-26 15:10:00
